pollster,start_date,end_date,candidate_name,pct,sample_size,state,methodology,party,election_date
Morning Consult,2024-07-01,2024-07-05,Cornel West,1,781,Arizona,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Jill Stein,0,781,Arizona,Online Panel,GRE,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Chase Oliver,0,781,Arizona,Online Panel,LIB,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Joe Biden,45,781,Arizona,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Donald Trump,48,781,Arizona,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Joe Biden,45,694,Michigan,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Donald Trump,39,694,Michigan,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Robert F. Kennedy,6,694,Michigan,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Cornel West,2,694,Michigan,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Jill Stein,1,694,Michigan,Online Panel,GRE,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Chase Oliver,1,694,Michigan,Online Panel,LIB,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Joe Biden,48,694,Michigan,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Donald Trump,43,694,Michigan,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Joe Biden,41,695,Wisconsin,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Donald Trump,39,695,Wisconsin,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Robert F. Kennedy,10,695,Wisconsin,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Cornel West,1,695,Wisconsin,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Jill Stein,1,695,Wisconsin,Online Panel,GRE,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Chase Oliver,0,695,Wisconsin,Online Panel,LIB,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Joe Biden,47,695,Wisconsin,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-05,Donald Trump,44,695,Wisconsin,Online Panel,REP,2024-11-05
Morning Consult,2024-07-02,2024-07-04,Joe Biden,42,4000,National,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-02,2024-07-04,Donald Trump,44,4000,National,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Joe Biden,42,790,Georgia,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Donald Trump,44,790,Georgia,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Robert F. Kennedy,7,790,Georgia,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Cornel West,1,790,Georgia,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Jill Stein,0,790,Georgia,Online Panel,GRE,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Chase Oliver,0,790,Georgia,Online Panel,LIB,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Joe Biden,46,790,Georgia,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Donald Trump,47,790,Georgia,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Joe Biden,40,696,North Carolina,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Donald Trump,42,696,North Carolina,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Robert F. Kennedy,7,696,North Carolina,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Cornel West,1,696,North Carolina,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Jill Stein,1,696,North Carolina,Online Panel,GRE,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Chase Oliver,1,696,North Carolina,Online Panel,LIB,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Joe Biden,43,696,North Carolina,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Donald Trump,46,696,North Carolina,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Joe Biden,39,452,Nevada,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Donald Trump,45,452,Nevada,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Robert F. Kennedy,6,452,Nevada,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Cornel West,2,452,Nevada,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Jill Stein,0,452,Nevada,Online Panel,GRE,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Chase Oliver,1,452,Nevada,Online Panel,LIB,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Joe Biden,45,452,Nevada,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Donald Trump,48,452,Nevada,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Joe Biden,41,794,Pennsylvania,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Donald Trump,44,794,Pennsylvania,Online Panel,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Robert F. Kennedy,7,794,Pennsylvania,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Cornel West,1,794,Pennsylvania,Online Panel,IND,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Jill Stein,1,794,Pennsylvania,Online Panel,GRE,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Chase Oliver,0,794,Pennsylvania,Online Panel,LIB,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Joe Biden,44,794,Pennsylvania,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-04,Donald Trump,51,794,Pennsylvania,Online Panel,REP,2024-11-05
PureSpectrum,2024-06-28,2024-07-04,Joe Biden,31,6199,National,Online Panel,DEM,2024-11-05
PureSpectrum,2024-06-28,2024-07-04,Donald Trump,34,6199,National,Online Panel,REP,2024-11-05
J.L. Partners,2024-07-01,2024-07-03,Joe Biden,37,1000,National,Live Phone/Text-to-Web/Online Ad,DEM,2024-11-05
J.L. Partners,2024-07-01,2024-07-03,Donald Trump,43,1000,National,Live Phone/Text-to-Web/Online Ad,REP,2024-11-05
J.L. Partners,2024-07-01,2024-07-03,Robert F. Kennedy,7,1000,National,Live Phone/Text-to-Web/Online Ad,IND,2024-11-05
J.L. Partners,2024-07-01,2024-07-03,Cornel West,2,1000,National,Live Phone/Text-to-Web/Online Ad,IND,2024-11-05
J.L. Partners,2024-07-01,2024-07-03,Jill Stein,2,1000,National,Live Phone/Text-to-Web/Online Ad,GRE,2024-11-05
J.L. Partners,2024-07-01,2024-07-03,Chase Oliver,2,1000,National,Live Phone/Text-to-Web/Online Ad,LIB,2024-11-05
J.L. Partners,2024-07-01,2024-07-03,Kamala Harris,38,1000,National,Live Phone/Text-to-Web/Online Ad,DEM,2024-11-05
J.L. Partners,2024-07-01,2024-07-03,Donald Trump,49,1000,National,Live Phone/Text-to-Web/Online Ad,REP,2024-11-05
J.L. Partners,2024-07-01,2024-07-03,Joe Biden,42,1000,National,Live Phone/Text-to-Web/Online Ad,DEM,2024-11-05
J.L. Partners,2024-07-01,2024-07-03,Donald Trump,47,1000,National,Live Phone/Text-to-Web/Online Ad,REP,2024-11-05
Morning Consult,2024-07-01,2024-07-03,Joe Biden,42,4000,National,Online Panel,DEM,2024-11-05
Morning Consult,2024-07-01,2024-07-03,Donald Trump,44,4000,National,Online Panel,REP,2024-11-05
Split Ticket/Data for Progress,2024-07-01,2024-07-03,Joe Biden,40,2067,National,Online Panel,DEM,2024-11-05
Split Ticket/Data for Progress,2024-07-01,2024-07-03,Donald Trump,41,2067,National,Online Panel,REP,2024-11-05
Split Ticket/Data for Progress,2024-07-01,2024-07-03,Robert F. Kennedy,10,2067,National,Online Panel,IND,2024-11-05
Split Ticket/Data for Progress,2024-07-01,2024-07-03,Cornel West,1,2067,National,Online Panel,IND,2024-11-05
Split Ticket/Data for Progress,2024-07-01,2024-07-03,Chase Oliver,1,2067,National,Online Panel,LIB,2024-11-05
Split Ticket/Data for Progress,2024-07-01,2024-07-03,Jill Stein,1,2067,National,Online Panel,GRE,2024-11-05
Split Ticket/Data for Progress,2024-07-01,2024-07-03,Joe Biden,47,2067,National,Online Panel,DEM,2024-11-05
Split Ticket/Data for Progress,2024-07-01,2024-07-03,Donald Trump,46,2067,National,Online Panel,REP,2024-11-05
Split Ticket/Data for Progress,2024-07-01,2024-07-03,Kamala Harris,46,2067,National,Online Panel,DEM,2024-11-05
Split Ticket/Data for Progress,2024-07-01,2024-07-03,Donald Trump,46,2067,National,Online Panel,REP,2024-11-05
Virginia Commonwealth U.,2024-06-24,2024-07-03,Joe Biden,36,809,Virginia,Live Phone,DEM,2024-11-05
Virginia Commonwealth U.,2024-06-24,2024-07-03,Donald Trump,39,809,Virginia,Live Phone,REP,2024-11-05
Virginia Commonwealth U.,2024-06-24,2024-07-03,Robert F. Kennedy,9,809,Virginia,Live Phone,IND,2024-11-05
Virginia Commonwealth U.,2024-06-24,2024-07-03,Jill Stein,2,809,Virginia,Live Phone,GRE,2024-11-05
Virginia Commonwealth U.,2024-06-24,2024-07-03,Cornel West,1,809,Virginia,Live Phone,IND,2024-11-05
Virginia Commonwealth U.,2024-06-24,2024-07-03,Joe Biden,37.1,755,Virginia,Live Phone,DEM,2024-11-05
Virginia Commonwealth U.,2024-06-24,2024-07-03,Donald Trump,38.6,755,Virginia,Live Phone,REP,2024-11-05
Virginia Commonwealth U.,2024-06-24,2024-07-03,Robert F. Kennedy,8.4,755,Virginia,Live Phone,IND,2024-11-05
Virginia Commonwealth U.,2024-06-24,2024-07-03,Cornel West,1.6,755,Virginia,Live Phone,IND,2024-11-05
Virginia Commonwealth U.,2024-06-24,2024-07-03,Jill Stein,1.7,755,Virginia,Live Phone,GRE,2024-11-05
Ipsos,2024-07-01,2024-07-02,Joe Biden,40,892,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,40,892,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Michelle Obama,50,892,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,39,892,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Kamala Harris,42,892,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,43,892,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Andy Beshear,36,892,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,40,892,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Gretchen Whitmer,36,892,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,41,892,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,J.B. Pritzker,34,892,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,40,892,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Gavin Newsom,39,892,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,42,892,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Joe Biden,36,1070,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,36,1070,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Kamala Harris,38,1070,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,39,1070,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Michelle Obama,47,1070,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,35,1070,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Gavin Newsom,34,1070,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,38,1070,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Andy Beshear,31,1070,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,37,1070,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,Gretchen Whitmer,32,1070,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,38,1070,National,Probability Panel,REP,2024-11-05
Ipsos,2024-07-01,2024-07-02,J.B. Pritzker,29,1070,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-07-01,2024-07-02,Donald Trump,37,1070,National,Probability Panel,REP,2024-11-05
Cygnal,2024-07-01,2024-07-02,Joe Biden,38.1,1500,National,NA,DEM,2024-11-05
Cygnal,2024-07-01,2024-07-02,Donald Trump,43.5,1500,National,NA,REP,2024-11-05
Cygnal,2024-07-01,2024-07-02,Robert F. Kennedy,7.1,1500,National,NA,IND,2024-11-05
Cygnal,2024-07-01,2024-07-02,Jill Stein,2,1500,National,NA,GRE,2024-11-05
Cygnal,2024-07-01,2024-07-02,Cornel West,2.1,1500,National,NA,IND,2024-11-05
Cygnal,2024-07-01,2024-07-02,Joe Biden,43.1,1500,National,NA,DEM,2024-11-05
Cygnal,2024-07-01,2024-07-02,Donald Trump,48.2,1500,National,NA,REP,2024-11-05
YouGov,2024-06-30,2024-07-02,Joe Biden,40,1392,National,Online Panel,DEM,2024-11-05
YouGov,2024-06-30,2024-07-02,Donald Trump,42,1392,National,Online Panel,REP,2024-11-05
YouGov,2024-06-30,2024-07-02,Robert F. Kennedy,5,1392,National,Online Panel,IND,2024-11-05
YouGov,2024-06-30,2024-07-02,Cornel West,1,1392,National,Online Panel,IND,2024-11-05
YouGov,2024-06-30,2024-07-02,Jill Stein,1,1392,National,Online Panel,GRE,2024-11-05
SoCal Research,2024-06-30,2024-07-02,Joe Biden,43,490,Wisconsin,Online Ad,DEM,2024-11-05
SoCal Research,2024-06-30,2024-07-02,Donald Trump,44,490,Wisconsin,Online Ad,REP,2024-11-05
Emerson,2024-06-30,2024-07-02,Joe Biden,43,1000,Pennsylvania,NA,DEM,2024-11-05
Emerson,2024-06-30,2024-07-02,Donald Trump,48,1000,Pennsylvania,NA,REP,2024-11-05
Emerson,2024-06-30,2024-07-02,Joe Biden,42,1000,Georgia,NA,DEM,2024-11-05
Emerson,2024-06-30,2024-07-02,Donald Trump,47,1000,Georgia,NA,REP,2024-11-05
Emerson,2024-06-30,2024-07-02,Joe Biden,44,1000,Michigan,NA,DEM,2024-11-05
Emerson,2024-06-30,2024-07-02,Donald Trump,45,1000,Michigan,NA,REP,2024-11-05
Emerson,2024-06-30,2024-07-02,Joe Biden,42,1000,Arizona,NA,DEM,2024-11-05
Emerson,2024-06-30,2024-07-02,Donald Trump,46,1000,Arizona,NA,REP,2024-11-05
Emerson,2024-06-30,2024-07-02,Joe Biden,44,1000,Wisconsin,NA,DEM,2024-11-05
Emerson,2024-06-30,2024-07-02,Donald Trump,47,1000,Wisconsin,NA,REP,2024-11-05
Emerson,2024-06-30,2024-07-02,Joe Biden,41,1000,Nevada,NA,DEM,2024-11-05
Emerson,2024-06-30,2024-07-02,Donald Trump,47,1000,Nevada,NA,REP,2024-11-05
Morning Consult,2024-06-30,2024-07-02,Joe Biden,42,4000,National,Online Panel,DEM,2024-11-05
Morning Consult,2024-06-30,2024-07-02,Donald Trump,44,4000,National,Online Panel,REP,2024-11-05
Fabrizio/GBAO,2024-06-29,2024-07-02,Joe Biden,42,1500,National,Live Phone/Text-to-Web,DEM,2024-11-05
Fabrizio/GBAO,2024-06-29,2024-07-02,Donald Trump,48,1500,National,Live Phone/Text-to-Web,REP,2024-11-05
Fabrizio/GBAO,2024-06-29,2024-07-02,Joe Biden,36,1500,National,Live Phone/Text-to-Web,DEM,2024-11-05
Fabrizio/GBAO,2024-06-29,2024-07-02,Donald Trump,42,1500,National,Live Phone/Text-to-Web,REP,2024-11-05
Fabrizio/GBAO,2024-06-29,2024-07-02,Robert F. Kennedy,7,1500,National,Live Phone/Text-to-Web,IND,2024-11-05
Fabrizio/GBAO,2024-06-29,2024-07-02,Cornel West,2,1500,National,Live Phone/Text-to-Web,IND,2024-11-05
Fabrizio/GBAO,2024-06-29,2024-07-02,Jill Stein,2,1500,National,Live Phone/Text-to-Web,GRE,2024-11-05
Fabrizio/GBAO,2024-06-29,2024-07-02,Chase Oliver,1,1500,National,Live Phone/Text-to-Web,LIB,2024-11-05
YouGov,2024-06-28,2024-07-02,Joe Biden,48,2815,National,Online Panel,DEM,2024-11-05
YouGov,2024-06-28,2024-07-02,Donald Trump,50,2815,National,Online Panel,REP,2024-11-05
YouGov,2024-06-28,2024-07-02,Joe Biden,40,2815,National,Online Panel,DEM,2024-11-05
YouGov,2024-06-28,2024-07-02,Donald Trump,44,2815,National,Online Panel,REP,2024-11-05
YouGov,2024-06-28,2024-07-02,Robert F. Kennedy,11,2815,National,Online Panel,IND,2024-11-05
YouGov,2024-06-28,2024-07-02,Jill Stein,3,2815,National,Online Panel,GRE,2024-11-05
YouGov,2024-06-28,2024-07-02,Cornel West,2,2815,National,Online Panel,IND,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Joe Biden,41,1532,National,Live Phone,DEM,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Donald Trump,49,1532,National,Live Phone,REP,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Joe Biden,33,1532,National,Live Phone,DEM,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Donald Trump,40,1532,National,Live Phone,REP,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Robert F. Kennedy,10,1532,National,Live Phone,IND,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Jill Stein,2,1532,National,Live Phone,GRE,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Cornel West,0.5,1532,National,Live Phone,IND,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Chase Oliver,1,1532,National,Live Phone,LIB,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Joe Biden,43,1532,National,Live Phone,DEM,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Donald Trump,49,1532,National,Live Phone,REP,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Joe Biden,37,1532,National,Live Phone,DEM,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Donald Trump,42,1532,National,Live Phone,REP,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Robert F. Kennedy,8,1532,National,Live Phone,IND,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Jill Stein,2,1532,National,Live Phone,GRE,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Cornel West,0.5,1532,National,Live Phone,IND,2024-11-05
Siena/NYT,2024-06-28,2024-07-02,Chase Oliver,1,1532,National,Live Phone,LIB,2024-11-05
Fabrizio/Impact,2024-06-28,2024-07-02,Joe Biden,38,600,Wisconsin,Live Phone/Text-to-Web,DEM,2024-11-05
Fabrizio/Impact,2024-06-28,2024-07-02,Donald Trump,44,600,Wisconsin,Live Phone/Text-to-Web,REP,2024-11-05
Fabrizio/Impact,2024-06-28,2024-07-02,Robert F. Kennedy,9,600,Wisconsin,Live Phone/Text-to-Web,IND,2024-11-05
Fabrizio/Impact,2024-06-28,2024-07-02,Jill Stein,3,600,Wisconsin,Live Phone/Text-to-Web,GRE,2024-11-05
Fabrizio/Impact,2024-06-28,2024-07-02,Chase Oliver,1,600,Wisconsin,Live Phone/Text-to-Web,LIB,2024-11-05
Fabrizio/Impact,2024-06-28,2024-07-02,Joe Biden,45,600,Wisconsin,Live Phone/Text-to-Web,DEM,2024-11-05
Fabrizio/Impact,2024-06-28,2024-07-02,Donald Trump,50,600,Wisconsin,Live Phone/Text-to-Web,REP,2024-11-05
PPIC,2024-06-24,2024-07-02,Joe Biden,55,1261,California,Probability Panel,DEM,2024-11-05
PPIC,2024-06-24,2024-07-02,Donald Trump,30,1261,California,Probability Panel,REP,2024-11-05
Remington,2024-06-29,2024-07-01,Joe Biden,42,638,Arizona,NA,DEM,2024-11-05
Remington,2024-06-29,2024-07-01,Donald Trump,49,638,Arizona,NA,REP,2024-11-05
Remington,2024-06-29,2024-07-01,Robert F. Kennedy,4,638,Arizona,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Jill Stein,1,638,Arizona,NA,GRE,2024-11-05
Remington,2024-06-29,2024-07-01,Cornel West,0,638,Arizona,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Joe Biden,42,584,Michigan,NA,DEM,2024-11-05
Remington,2024-06-29,2024-07-01,Donald Trump,45,584,Michigan,NA,REP,2024-11-05
Remington,2024-06-29,2024-07-01,Robert F. Kennedy,6,584,Michigan,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Jill Stein,1,584,Michigan,NA,GRE,2024-11-05
Remington,2024-06-29,2024-07-01,Cornel West,1,584,Michigan,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Joe Biden,36,570,Montana,NA,DEM,2024-11-05
Remington,2024-06-29,2024-07-01,Donald Trump,56,570,Montana,NA,REP,2024-11-05
Remington,2024-06-29,2024-07-01,Robert F. Kennedy,3,570,Montana,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Jill Stein,0,570,Montana,NA,GRE,2024-11-05
Remington,2024-06-29,2024-07-01,Cornel West,1,570,Montana,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Joe Biden,40,601,Nevada,NA,DEM,2024-11-05
Remington,2024-06-29,2024-07-01,Donald Trump,47,601,Nevada,NA,REP,2024-11-05
Remington,2024-06-29,2024-07-01,Robert F. Kennedy,5,601,Nevada,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Jill Stein,1,601,Nevada,NA,GRE,2024-11-05
Remington,2024-06-29,2024-07-01,Cornel West,1,601,Nevada,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Joe Biden,41,611,Ohio,NA,DEM,2024-11-05
Remington,2024-06-29,2024-07-01,Donald Trump,51,611,Ohio,NA,REP,2024-11-05
Remington,2024-06-29,2024-07-01,Robert F. Kennedy,5,611,Ohio,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Jill Stein,0,611,Ohio,NA,GRE,2024-11-05
Remington,2024-06-29,2024-07-01,Cornel West,0,611,Ohio,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Joe Biden,43,673,Pennsylvania,NA,DEM,2024-11-05
Remington,2024-06-29,2024-07-01,Donald Trump,48,673,Pennsylvania,NA,REP,2024-11-05
Remington,2024-06-29,2024-07-01,Robert F. Kennedy,5,673,Pennsylvania,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Jill Stein,0,673,Pennsylvania,NA,GRE,2024-11-05
Remington,2024-06-29,2024-07-01,Cornel West,1,673,Pennsylvania,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Joe Biden,39,589,Texas,NA,DEM,2024-11-05
Remington,2024-06-29,2024-07-01,Donald Trump,49,589,Texas,NA,REP,2024-11-05
Remington,2024-06-29,2024-07-01,Robert F. Kennedy,5,589,Texas,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Jill Stein,1,589,Texas,NA,GRE,2024-11-05
Remington,2024-06-29,2024-07-01,Cornel West,1,589,Texas,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Joe Biden,43,593,Wisconsin,NA,DEM,2024-11-05
Remington,2024-06-29,2024-07-01,Donald Trump,49,593,Wisconsin,NA,REP,2024-11-05
Remington,2024-06-29,2024-07-01,Robert F. Kennedy,4,593,Wisconsin,NA,IND,2024-11-05
Remington,2024-06-29,2024-07-01,Jill Stein,1,593,Wisconsin,NA,GRE,2024-11-05
Remington,2024-06-29,2024-07-01,Cornel West,0,593,Wisconsin,NA,IND,2024-11-05
Morning Consult,2024-06-29,2024-07-01,Joe Biden,43,4000,National,Online Panel,DEM,2024-11-05
Morning Consult,2024-06-29,2024-07-01,Donald Trump,44,4000,National,Online Panel,REP,2024-11-05
YouGov,2024-06-28,2024-07-01,Joe Biden,40,1176,National,Online Panel,DEM,2024-11-05
YouGov,2024-06-28,2024-07-01,Donald Trump,44,1176,National,Online Panel,REP,2024-11-05
YouGov,2024-06-28,2024-07-01,Joe Biden,43,1176,National,Online Panel,DEM,2024-11-05
